2019-06-17 16:00:00,15.2984,15.2984,15.2984,15.2984,100
2019-06-18 09:45:00,15.316,15.316,15.316,15.316,200
2019-06-19 09:30:00,15.4573,15.4573,15.4573,15.4573,200
2019-06-19 16:00:00,15.6427,15.6427,15.6427,15.6427,200
2019-06-21 15:42:00,15.6533,15.6533,15.6533,15.6533,100
2019-06-21 16:00:00,15.7927,15.7927,15.7927,15.7927,300
2019-06-24 16:00:00,15.9869,15.9869,15.9869,15.9869,200
2019-06-25 16:00:00,15.7751,15.7751,15.7751,15.7751,300
2019-06-27 14:16:00,15.6782,15.6782,15.6782,15.6782,250
2019-07-03 13:00:00,16.2337,16.2337,16.2337,16.2337,300
2019-07-11 16:00:00,15.7947,15.7947,15.7947,15.7947,300
2019-07-16 16:00:00,16.0276,16.0276,16.0276,16.0276,300
2019-07-17 11:36:00,16.2534,16.2534,16.2534,16.2534,750
2019-07-17 15:02:00,16.2901,16.2901,16.2901,16.2901,110
2019-07-18 16:00:00,16.2068,16.2068,16.2068,16.2068,600
2019-07-19 16:00:00,16.0814,16.0814,16.0814,16.0814,200
2019-07-22 15:54:00,15.9837,15.9837,15.9837,15.9837,500
2019-07-22 16:00:00,15.9739,15.9739,15.9739,15.9739,600
2019-07-23 11:46:00,15.6872,15.6872,15.6872,15.6872,637
2019-07-23 16:00:00,15.6693,15.6693,15.6693,15.6693,600
2019-07-24 16:00:00,15.7589,15.7589,15.7589,15.7589,600
2019-07-25 16:00:00,15.6066,15.6066,15.6066,15.6066,600
2019-07-26 15:02:00,15.7678,15.7678,15.7678,15.7678,497
2019-08-01 15:58:00,14.9615,14.9615,14.9615,14.9615,100
2019-08-01 16:00:00,14.5494,14.5494,14.5494,14.5494,300
2019-08-02 13:27:00,14.3881,14.3881,14.3881,14.3881,200
2019-08-06 09:30:00,13.6983,13.8864,13.6983,13.8864,200
2019-08-07 16:00:00,13.985,13.985,13.985,13.985,400
2019-08-08 16:00:00,14.1642,14.1642,14.1642,14.1642,600
2019-08-14 16:00:00,13.3131,13.3131,13.3131,13.3131,300
2019-08-19 16:00:00,14.3702,14.3702,14.3702,14.3702,100
2019-08-20 15:01:00,14.2717,14.2717,14.2717,14.2717,161
2019-08-20 16:00:00,14.2538,14.2538,14.2538,14.2538,300
2019-08-22 12:24:00,14.3944,14.3944,14.3944,14.3944,100
